version,task,warmup_runs,repeats,documents,ko_documents,en_documents,total_chars,total_bytes,original_total_chars,original_total_bytes,truncated_documents,source_counted_tokens,output_tokens,elapsed_sec_mean,elapsed_sec_std,elapsed_sec_min,elapsed_sec_max,peak_memory_mb_mean,peak_memory_mb_max,peak_rss_mb_mean,peak_rss_mb_max,docs_per_sec,tokens_per_sec,unique_chunks,cache_hits,cache_misses,cache_size,final_vocab_size,total_merges,n_workers,max_doc_chars,python_version,platform,cpu_count,tokenizer_path,notes
before,encode,0,1,5000,2609,2391,3932879,5867399,14979141,18877347,2957,4325006,1110301,1612.2651321000885,0.0,1612.2651321000885,1612.2651321000885,0.08639049530029297,0.08639049530029297,413.9375,413.9375,3.101226901488063,688.6590659898195,0,0,0,0,0,0,1,1000,3.14.3,Windows-10-10.0.19045-SP0,16,artifacts/tokenizer_150k.json,baseline before optimization
