version,task,warmup_runs,repeats,documents,ko_documents,en_documents,total_chars,total_bytes,original_total_chars,original_total_bytes,truncated_documents,source_counted_tokens,output_tokens,elapsed_sec_mean,elapsed_sec_std,elapsed_sec_min,elapsed_sec_max,peak_memory_mb_mean,peak_memory_mb_max,peak_rss_mb_mean,peak_rss_mb_max,docs_per_sec,tokens_per_sec,unique_chunks,cache_hits,cache_misses,cache_size,final_vocab_size,total_merges,n_workers,max_doc_chars,python_version,platform,cpu_count,tokenizer_path,notes
after,encode,0,1,10000,5218,4782,7951481,11944069,29755124,38077456,6034,8760469,2265814,75.7128904000856,0.0,75.7128904000856,75.7128904000856,141.94286823272705,141.94286823272705,812.05859375,812.05859375,132.07790571932378,29926.396786952388,0,93789,55711,55711,0,0,1,1000,3.14.3,Windows-10-10.0.19045-SP0,16,artifacts/tokenizer_150k.json,after optimization
