version,task,warmup_runs,repeats,documents,ko_documents,en_documents,total_chars,total_bytes,original_total_chars,original_total_bytes,truncated_documents,source_counted_tokens,output_tokens,elapsed_sec_mean,elapsed_sec_std,elapsed_sec_min,elapsed_sec_max,peak_memory_mb_mean,peak_memory_mb_max,peak_rss_mb_mean,peak_rss_mb_max,docs_per_sec,tokens_per_sec,unique_chunks,cache_hits,cache_misses,cache_size,final_vocab_size,total_merges,n_workers,max_doc_chars,python_version,platform,cpu_count,tokenizer_path,notes
before,encode,0,5,2000,1044,956,1549444,2289595,5728524,7087857,1152,1611171,430386,477.34464226001876,77.82668230228708,438.3766658999957,616.4780417000875,0.08138427734375,0.08487701416015625,405.83125,407.921875,4.1898448687532595,901.6252868416202,0,0,0,0,0,0,1,1000,3.14.3,Windows-10-10.0.19045-SP0,16,artifacts/tokenizer_150k.json,baseline before optimization
